ax, ay, az, gx, gy, gz, temp
-8.42280, 0.19393, -4.31675, -0.08580, 3.81628, -0.32668, 25.87315
-6.80193, 0.35434, -4.74052, -0.10605, 3.39180, -0.32881, 25.77731
-8.15944, 0.03591, -5.83467, -0.05716, 3.48520, -0.30830, 25.72939
-6.74925, 0.44293, -5.80355, 0.03597, 3.73953, -0.01532, 25.53770
-5.53300, -0.45250, -6.84742, 0.06622, 3.20821, -0.09819, 25.77731
-4.98952, -0.19393, -8.14747, 0.06635, 3.05739, -0.12017, 25.92108
-3.56257, -0.12689, -8.37252, 0.06302, 3.31053, -0.02705, 25.87315
-2.03028, -0.68474, -9.53371, 0.24568, 2.83010, 0.03584, 25.87315
-0.96007, 0.19393, -9.51216, 0.25034, 2.82210, 0.10978, 25.72939
-0.13168, -0.63686, -9.71088, 0.30204, 2.12997, 0.08167, 25.77731
0.42617, -0.66798, -9.99819, 0.03091, 2.61200, 0.02984, 25.72939
1.72383, -0.28970, -8.92319, 0.24928, 2.31503, 0.01625, 25.87315
2.30083, -0.65601, -9.32063, 0.23422, 2.17487, -0.03557, 25.72939
3.06218, -0.53630, -8.52336, 0.24981, 2.33941, 0.09046, 25.87315
4.18028, -1.18274, -8.05170, -0.12990, 2.42654, 0.13550, 25.87315
5.13556, -0.39983, -8.20972, -0.00293, 2.26813, 0.17040, 25.68146
5.97593, -0.91219, -8.04452, 0.04503, 2.22669, 0.31856, 25.72939
6.47153, -0.82600, -7.48667, 0.01625, 2.31969, 0.22556, 25.77731
6.99107, -0.77812, -6.62715, 0.06555, 2.16341, 0.10272, 25.44185
7.55371, -1.20668, -5.70778, 0.07354, 2.02538, 0.07554, 25.72939
7.84580, -0.96007, -5.60243, 0.08553, 1.70856, 0.06129, 25.77731
7.86256, -0.80445, -4.86502, 0.20038, 1.41478, 0.06249, 25.87315
7.92720, -1.42455, -5.30555, 0.16254, 1.38587, 0.07061, 25.87315
8.08043, -1.31442, -4.62320, 0.06635, 1.30527, 0.02931, 25.92108
8.65983, -1.14443, -4.58011, -0.03850, 1.14139, 0.08367, 25.72939
9.06205, -1.01754, -3.98874, 0.01492, 0.78726, 0.10126, 25.92108
9.18655, -1.21865, -3.98395, -0.05036, 0.57609, 0.06089, 25.87315
10.06522, -0.94332, -3.38540, -0.02038, 0.25714, 0.02212, 25.77731
9.26796, -1.05105, -3.36146, -0.12337, -0.01252, -0.19185, 25.77731
9.05008, -0.71826, -3.24893, -0.11045, -0.01092, -0.24421, 26.11277
9.12909, -0.26336, -3.15077, 0.12017, -0.19585, 0.03744, 25.77731
9.56005, -0.98162, -3.08613, 0.12977, -0.38038, 0.09926, 25.68146
10.01973, -1.54905, -3.36625, -0.11858, -1.27875, -0.17693, 25.77731
8.84418, -0.88585, -4.77164, 0.02705, -1.87070, -0.12937, 25.68146
9.08121, -1.01035, -4.75010, -0.02691, -2.12357, -0.18133, 26.11277
7.26640, -1.04627, -5.96635, 0.02025, -2.03724, -0.42527, 25.72939
7.50582, -0.57221, -5.60483, -0.15775, -2.74789, -0.10912, 25.87315
6.46913, -0.38547, -6.42843, -0.06821, -2.51967, -0.03064, 25.77731
6.51223, -0.87628, -7.45315, -0.24488, -1.58305, -0.23915, 25.72939
6.71095, 0.38307, -5.57610, -0.18093, -2.58469, -0.16387, 25.87315
6.14831, 0.43574, -6.19141, 0.09340, -3.71209, 0.05462, 25.77731
3.82115, -0.58658, -9.18895, -0.22063, -3.91873, -0.06222, 25.77731
3.09091, -0.90022, -8.70532, -0.21037, -2.98864, -0.17600, 25.77731
1.02472, -0.29449, -9.39485, -0.17134, -2.91004, -0.30830, 26.11277
0.94810, 0.00000, -8.79390, -0.41035, -1.68098, -0.17613, 25.92108
-0.11492, 0.14126, -9.33978, -0.08300, -2.32102, 0.01612, 25.92108
-0.29449, -0.12689, -9.39485, -0.25660, -2.29797, 0.03571, 25.87315
-1.92494, -0.73023, -10.08438, -0.37478, -2.53006, -0.03078, 25.77731
-1.93930, 0.60573, -8.24324, -0.30563, -1.74293, -0.08407, 25.87315
-3.61524, 0.24900, -9.24162, -0.20318, -2.33847, 0.03024, 25.77731
-3.27527, 0.45729, -8.19535, -0.31109, -1.89921, 0.05636, 25.53770
-4.23055, 0.79248, -7.35499, -0.03118, -2.59401, 0.05129, 25.87315
-5.21457, 0.28970, -7.48667, -0.13510, -1.73560, -0.10858, 25.77731
-5.55934, 0.99120, -6.29675, 0.18746, -2.67142, 0.08567, 25.77731
-7.05811, 0.07661, -7.62793, -0.06981, -1.62302, -0.16161, 25.77731
-6.32069, 0.79009, -5.52103, -0.05383, -2.14582, 0.05063, 25.77731
-8.06846, 0.02155, -5.93762, 0.17054, -2.41402, -0.05169, 25.72939
-8.83939, 0.19393, -4.42209, -0.13763, -1.81687, -0.04277, 25.92108
-8.20493, 0.42617, -2.81319, -0.00093, -2.10266, 0.05436, 25.77731
-9.12191, 0.66559, -3.31358, 0.07874, -2.08627, -0.13470, 25.87315
-8.99023, 0.34237, -2.94247, 0.15908, -2.01419, -0.14802, 25.96900
