ax, ay, az, gx, gy, gz, temp
1.13964, 7.99663, -0.57940, 2.20125, 0.38411, 0.12084, 27.88591
1.41018, 7.98466, -1.11570, 2.25014, 0.46698, 0.01812, 27.88591
1.20428, 7.74045, -1.54905, 2.37285, 0.41515, -0.04716, 27.55045
0.69432, 7.23767, -1.74058, 2.54312, 0.38211, -0.04237, 27.64630
0.52433, 6.42843, -1.96085, 2.72858, 0.39450, 0.18492, 27.88591
-0.21787, 6.02621, -3.00472, 2.71805, 0.49082, 0.44766, 27.79007
1.35991, 5.74848, -3.79002, 2.69820, 0.74956, 0.75635, 27.69422
1.95127, 6.81869, -4.75488, 2.82091, 0.61420, 0.54265, 27.64630
0.09577, 6.35421, -5.10683, 2.58549, 0.92316, 0.25527, 27.79007
0.46926, 5.50666, -5.70059, 2.34340, 1.01416, 0.17227, 27.64630
1.44849, 5.07810, -6.73968, 2.43240, 0.70173, 0.38810, 27.69422
1.49638, 5.22894, -7.05092, 2.36525, 0.26673, 0.52973, 27.79007
1.01993, 5.32231, -7.29274, 2.32915, -0.04823, 0.59101, 27.88591
0.76136, 5.05416, -7.49864, 2.24801, -0.11498, 0.66736, 27.64630
1.53229, 5.14275, -7.68060, 2.15994, -0.03371, 0.60940, 27.83799
1.97761, 5.32231, -7.83862, 1.99247, 0.07434, 0.41542, 27.79007
1.95606, 4.84347, -7.95354, 1.97022, 0.03064, 0.30896, 27.64630
2.00395, 4.61602, -7.90805, 1.92892, -0.06715, 0.37984, 27.79007
2.00634, 4.85305, -8.34379, 1.99101, -0.36146, 0.49522, 27.79007
1.17555, 4.38618, -8.67898, 2.09693, -0.49655, 0.59341, 27.69422
1.48680, 3.59849, -8.39647, 2.07095, -0.38544, 0.57276, 27.79007
1.93452, 3.60327, -8.48984, 1.82407, -0.23942, 0.34800, 27.64630
1.81002, 3.66313, -8.91601, 1.86311, -0.35693, 0.17587, 27.55045
1.31681, 2.82995, -9.03572, 1.75092, -0.48083, 0.14509, 27.88591
1.14682, 2.46124, -9.12430, 1.78410, -0.49495, 0.22436, 27.98176
1.10133, 2.04944, -9.72525, 1.75506, -0.31842, 0.27033, 27.79007
1.71185, 2.24097, -10.28788, 1.59225, -0.36665, 0.18413, 27.79007
1.95846, 2.38223, -10.02452, 1.57506, -0.54585, 0.04370, 27.88591
0.60334, 1.70946, -9.73722, 1.51844, -0.54745, -0.05156, 27.79007
1.11091, 1.10373, -10.46266, 1.32552, -0.40422, -0.06728, 27.88591
1.61609, 1.18752, -10.77870, 1.25983, -0.45858, -0.02451, 27.88591
1.15640, 1.24498, -10.65899, 1.19855, -0.53079, -0.09593, 27.98176
0.93374, 1.09894, -10.44830, 1.02108, -0.44686, -0.12644, 27.64630
1.29766, 0.73741, -10.66138, 0.98871, -0.37625, -0.15761, 27.98176
1.55384, 0.78769, -10.95108, 0.90797, -0.37398, -0.12031, 27.69422
1.42216, 1.06542, -11.00854, 0.86973, -0.51521, -0.20984, 27.98176
1.04866, 0.86910, -10.57040, 0.80951, -0.62832, -0.29244, 27.88591
0.38068, 0.18675, -11.41077, 0.53599, -0.24888, -0.07941, 27.88591
0.08140, 0.45729, -11.50174, 0.49042, -0.18399, -0.08647, 27.83799
0.36631, 0.21787, -11.88961, 0.49429, -0.20664, -0.15735, 27.79007
0.13647, 0.01197, -12.33493, 0.35440, -0.19878, -0.14096, 27.64630
-0.26576, -0.23942, -12.48337, 0.26899, -0.14989, -0.04157, 27.98176
-0.17717, 0.09577, -12.68687, 0.21943, -0.15468, -0.03144, 27.79007
-0.02394, 0.04310, -12.62223, 0.12124, -0.11351, -0.01199, 27.64630
0.03591, -0.00718, -12.59829, 0.03064, -0.01799, 0.00839, 27.88591
0.10056, 0.49321, -12.56956, -0.00027, 0.04290, 0.07155, 27.79007
0.30885, 0.64883, -12.47379, -0.08300, 0.11085, 0.00453, 27.83799
0.30167, 0.69911, -12.87602, -0.25487, 0.12630, -0.06528, 27.88591
0.20590, 0.56264, -12.88799, -0.33161, 0.01998, -0.09273, 27.83799
-0.38547, 0.30167, -12.81377, -0.44153, 0.09473, 0.00480, 27.83799
0.16999, 0.09098, -12.63899, -0.52773, 0.21783, 0.08966, 27.83799
0.13408, 0.55306, -12.76588, -0.65483, 0.27832, 0.12111, 27.79007
0.57940, 0.61292, -12.88320, -0.79752, 0.23262, 0.04130, 27.83799
0.51715, 0.62728, -12.61505, -0.94807, 0.20278, 0.00266, 27.88591
0.29209, 0.44772, -12.48816, -1.11728, 0.31523, 0.00453, 27.98176
1.03908, 0.85712, -12.84729, -1.25770, 0.22183, -0.07328, 27.79007
0.83318, 0.75178, -12.70124, -1.38614, 0.04970, -0.14509, 27.79007
0.10774, 0.71347, -12.08354, -1.58425, 0.04077, -0.20837, 27.88591
-0.24660, 0.65122, -12.02608, -1.81354, 0.20264, -0.14003, 27.69422
0.33998, 1.21147, -12.33493, -1.99647, 0.11738, -0.15695, 27.83799
0.51475, 1.25217, -12.14100, -2.41095, -0.03517, -0.19518, 27.88591
0.91459, 1.60412, -11.02530, -2.40496, -0.20837, -0.20598, 27.83799
0.18914, 1.49877, -10.40281, -2.44626, -0.15042, -0.13656, 27.88591
0.02634, 1.81002, -9.99100, -2.47211, 0.02465, -0.07274, 27.98176
