ax, ay, az, gx, gy, gz, temp
-9.30387, 0.11013, 3.24893, -0.00746, 0.02518, 0.05209, 24.62716
-9.24880, 0.08619, 3.28245, -0.00400, 0.02451, 0.04716, 24.72301
-9.27753, 0.06943, 3.21781, -0.00400, 0.02478, 0.04930, 25.05847
-9.27993, 0.13408, 3.23217, -0.00520, 0.02598, 0.05076, 24.62716
-9.29669, 0.18675, 3.29442, -0.00546, 0.02971, 0.05223, 24.86678
-9.26556, 0.16281, 3.24414, -0.00613, 0.02771, 0.04943, 24.91470
-9.28711, 0.13647, 3.19865, -0.00626, 0.02372, 0.05143, 24.81885
-9.27274, 0.11732, 3.27766, -0.00600, 0.02212, 0.05329, 25.05847
-9.27993, 0.15323, 3.24414, -0.00453, 0.02425, 0.05249, 24.67508
-9.28471, 0.16041, 3.15316, -0.00493, 0.02478, 0.04876, 24.91470
-9.25120, 0.11732, 3.17711, -0.00520, 0.02318, 0.05183, 25.15431
-9.23683, 0.06464, 3.15316, -0.00413, 0.02025, 0.05063, 25.01054
-9.27514, 0.12929, 3.22020, -0.00666, 0.02625, 0.05276, 24.86678
-9.32063, 0.15323, 3.24893, -0.00719, 0.02825, 0.05049, 24.86678
-9.28232, 0.12450, 3.26330, -0.00520, 0.02691, 0.04996, 24.62716
-9.29190, 0.15323, 3.23696, -0.00480, 0.02558, 0.05156, 25.01054
-9.30626, 0.12929, 3.20344, -0.00306, 0.02238, 0.05196, 24.91470
-9.28232, 0.08380, 3.25372, -0.00147, 0.02611, 0.05303, 24.72301
-9.26317, 0.10534, 3.25611, -0.00679, 0.02465, 0.05409, 24.72301
-9.28471, 0.15562, 3.29921, -0.00626, 0.02598, 0.05196, 24.91470
-9.28232, 0.15323, 3.24654, -0.00266, 0.03104, 0.05116, 24.86678
-9.27753, 0.13408, 3.19147, -0.00333, 0.02491, 0.04890, 24.67508
-9.29908, 0.11253, 3.17232, -0.00586, 0.02465, 0.05409, 24.72301
-9.25838, 0.18435, 3.23935, -0.00799, 0.02345, 0.04983, 24.53132
-9.28711, 0.15562, 3.20105, -0.00160, 0.02372, 0.05103, 24.81885
-9.26317, 0.13408, 3.28484, -0.00666, 0.02411, 0.05409, 24.91470
-9.28950, 0.12210, 3.17950, -0.00493, 0.02758, 0.05169, 24.86678
-9.27993, 0.12689, 3.18189, -0.00973, 0.02731, 0.04756, 25.01054
-9.29669, 0.15802, 3.24654, -0.00413, 0.02345, 0.05289, 24.81885
-9.25359, 0.13168, 3.28006, -0.00719, 0.02518, 0.04530, 24.81885
-9.29669, 0.11732, 3.21062, -0.00240, 0.02651, 0.05209, 24.86678
-9.25838, 0.10774, 3.25372, -0.00773, 0.02611, 0.05516, 24.86678
-9.28232, 0.13886, 3.19626, -0.00453, 0.02665, 0.04703, 24.81885
-9.27035, 0.15802, 3.20344, -0.00613, 0.02545, 0.05116, 25.01054
-9.24880, 0.12689, 3.17232, 0.00067, 0.02425, 0.05209, 24.81885
-9.31584, 0.12450, 3.24175, -0.00187, 0.02691, 0.04730, 24.72301
-9.27993, 0.09577, 3.19865, -0.00200, 0.02545, 0.05542, 24.91470
-9.24401, 0.14844, 3.19865, -0.00466, 0.02598, 0.04970, 24.91470
-9.29190, 0.09816, 3.19387, -0.00933, 0.03238, 0.04916, 24.86678
-9.25838, 0.13408, 3.19626, -0.00506, 0.02598, 0.05196, 24.91470
-9.28950, 0.11253, 3.24414, -0.00320, 0.02745, 0.04916, 24.86678
-9.30387, 0.11732, 3.20105, -0.00733, 0.02691, 0.05103, 24.81885
-9.24880, 0.16281, 3.20584, -0.00693, 0.02265, 0.05649, 25.01054
-9.29908, 0.12450, 3.19626, -0.00400, 0.02838, 0.05049, 24.67508
-9.27993, 0.05746, 3.17232, -0.00160, 0.02731, 0.04836, 24.91470
-9.28232, 0.11732, 3.21781, -0.00746, 0.02758, 0.04876, 24.91470
-9.27993, 0.09577, 3.20344, -0.00533, 0.02385, 0.05049, 24.86678
-9.28711, 0.16041, 3.24654, -0.00360, 0.02345, 0.04970, 24.72301
-9.25598, 0.11013, 3.23217, -0.00799, 0.02718, 0.05249, 24.81885
-9.27514, 0.13408, 3.20823, -0.00426, 0.02411, 0.04903, 25.01054
-9.26556, 0.11013, 3.21541, -0.00759, 0.02864, 0.04557, 24.81885
-9.29669, 0.12689, 3.26090, -0.00386, 0.02811, 0.05529, 24.86678
-9.26317, 0.14605, 3.20584, -0.00027, 0.02825, 0.04930, 24.91470
-9.27514, 0.15802, 3.23217, -0.00626, 0.02398, 0.05169, 24.81885
-9.27753, 0.12450, 3.22020, -0.00773, 0.02811, 0.05049, 24.81885
-9.26317, 0.13886, 3.16753, -0.00573, 0.02451, 0.05409, 24.86678
-9.29429, 0.09577, 3.15795, -0.00839, 0.02491, 0.05343, 24.91470
-9.31344, 0.12210, 3.18668, -0.00466, 0.02984, 0.05596, 24.81885
-9.25120, 0.17238, 3.24893, -0.01053, 0.02132, 0.04996, 24.91470
-9.29429, 0.12210, 3.24654, -0.00426, 0.02265, 0.05183, 25.01054
-9.27993, 0.10774, 3.25133, -0.00520, 0.02531, 0.05049, 24.91470
-9.24641, 0.12210, 3.23935, -0.00506, 0.02771, 0.05009, 24.81885
-9.25359, 0.14844, 3.27048, -0.00759, 0.02491, 0.05076, 24.72301
-9.29669, 0.12210, 3.19865, -0.00466, 0.02625, 0.04756, 24.67508
-9.26077, 0.11732, 3.21541, -0.00693, 0.02558, 0.05196, 24.72301
-9.28711, 0.10774, 3.23696, -0.00360, 0.02478, 0.05303, 25.01054
-9.23922, 0.15323, 3.24893, -0.00147, 0.02931, 0.05009, 24.86678
-9.29908, 0.12210, 3.19147, -0.00733, 0.02678, 0.04876, 24.72301
